Ticker,Buy_Date,Sell_Date,Buy_Price,Sell_Price,PnL,Return_%,Holding_Period
MANAPPURAM.NS,2019-05-24,2019-07-10,121.11817932128906,111.70325469970703,-6797.575576782227,-0.07773337309345733,47
INDIGO.NS,2019-06-21,2019-07-10,1544.64208984375,1391.33251953125,-9505.193359375,-0.09925248788734496,19
TTML.NS,2019-06-14,2019-07-17,3.731724977493286,3.549999952316284,-2365.8781027793884,-0.04869732530479034,33
INTELLECT.NS,2019-06-21,2019-07-17,258.4918212890625,264.8226318359375,1987.87451171875,0.024491337928233606,26
DEEPAKNTR.NS,2019-07-12,2019-07-23,290.84442138671875,276.8885803222656,-4340.266571044922,-0.04798387054464718,11
DCMSHRIRAM.NS,2019-07-12,2019-07-24,489.0157165527344,405.62091064453125,-10007.376708984375,-0.17053604431384367,12
ADANIPOWER.NS,2019-07-05,2019-08-01,12.729999542236328,11.880000114440918,-4395.347041130066,-0.06677136357901922,27
CANFINHOME.NS,2019-07-19,2019-08-01,366.16668701171875,353.1011657714844,-3514.625213623047,-0.03568189489563322,13
APOLLOHOSP.NS,2019-06-14,2019-08-02,1341.30078125,1282.19189453125,-3842.07763671875,-0.044068330940405916,49
BALRAMCHIN.NS,2019-07-19,2019-08-02,137.4699249267578,128.1991424560547,-3902.9994201660156,-0.06743862321625968,14
TORNTPOWER.NS,2019-07-05,2019-08-05,249.23629760742188,238.97064208984375,-3582.7137756347656,-0.041188444926058915,31
NAUKRI.NS,2019-06-14,2019-08-21,426.61956787109375,416.99139404296875,-1270.9189453125,-0.02256852369939633,68
ADANIGREEN.NS,2019-07-12,2019-08-21,49.54999923706055,44.099998474121094,-5041.250705718994,-0.10998992627356423,40
AAVAS.NS,2019-07-12,2019-08-21,1511.5,1458.550048828125,-2647.49755859375,-0.035031393431607674,40
SBILIFE.NS,2019-07-12,2019-09-23,771.2924194335938,782.1598510742188,1347.5615234375,0.014089898158996047,73
SUNPHARMA.NS,2019-07-26,2019-09-23,407.6330261230469,381.83831787109375,-5545.862274169922,-0.06327924039247697,59
TTML.NS,2019-09-20,2019-09-25,3.3499999046325684,2.9000000953674316,-8593.646357536316,-0.13432830509721855,5
BBTC.NS,2019-09-20,2019-09-30,1247.4840087890625,1108.700927734375,-5273.757080078125,-0.11125038884418628,10
ANANTRAJ.NS,2019-09-20,2019-10-03,14.36801528930664,12.647170066833496,-6695.808760643005,-0.11976916698814201,13
LTFOODS.NS,2019-09-20,2019-10-03,25.06589698791504,21.973051071166992,-5112.4743003845215,-0.12338859918873812,13
JUBLPHARMA.NS,2019-09-20,2019-10-03,376.7445068359375,347.0626525878906,-4392.9144287109375,-0.07878510159929832,13
HDFCAMC.NS,2019-07-26,2019-10-04,966.714599609375,1178.8076171875,14846.51123046875,0.21939569099693584,70
TITAGARH.NS,2019-09-27,2019-10-04,53.373233795166016,43.39692687988281,-8350.168888092041,-0.18691591657290121,7
BRIGADE.NS,2019-07-12,2019-10-07,129.8081817626953,142.05239868164062,6171.0853271484375,0.0943254635622983,87
