date,current_universe_equity,pit_universe_equity
2019-02-27,1000000.0,1000000.0
2019-02-28,1000000.0,1000000.0
2019-03-01,1000000.0,1000000.0
2019-03-05,1000000.0,1000000.0
2019-03-06,1000000.0,1000000.0
2019-03-07,1000000.0,1000000.0
2019-03-08,1000000.0,1000000.0
2019-03-11,1000000.0,1000000.0
2019-03-12,1000000.0,1000000.0
2019-03-13,1000000.0,1000000.0
2019-03-14,1000000.0,1000000.0
2019-03-15,1000000.0,1000000.0
2019-03-18,1000000.0,1000000.0
2019-03-19,1000000.0,1000000.0
2019-03-20,1000000.0,1000000.0
2019-03-22,1000000.0,1000000.0
2019-03-25,1000000.0,1000000.0
2019-03-26,1000000.0,1000000.0
2019-03-27,1000000.0,1000000.0
2019-03-28,1000000.0,1000000.0
2019-04-01,1000000.0,1000000.0
2019-04-02,1000000.0,1000000.0
2019-04-03,1000000.0,1000000.0
2019-04-04,1000000.0,1000000.0
2019-04-05,1000000.0,1000000.0
2019-04-08,1000000.0,1000000.0
2019-04-09,1000000.0,1000000.0
2019-04-10,1000000.0,1000000.0
2019-04-11,1000000.0,1000000.0
2019-04-12,1000000.0,1000000.0
2019-04-15,1000000.0,1000000.0
2019-04-16,1000000.0,1000000.0
2019-04-18,1000000.0,1000000.0
2019-04-22,1000000.0,1000000.0
2019-04-23,1000000.0,1000000.0
2019-04-24,1000000.0,1000000.0
2019-04-25,1000000.0,1000000.0
2019-04-26,1000000.0,1000000.0
2019-04-30,1000000.0,1000000.0
2019-05-02,1000000.0,1000000.0
2019-05-03,1000000.0,1000000.0
2019-05-06,1000000.0,1000000.0
2019-05-07,1000000.0,1000000.0
2019-05-08,1000000.0,1000000.0
2019-05-09,1000000.0,1000000.0
2019-05-10,1000000.0,1000000.0
2019-05-13,1000000.0,1000000.0
2019-05-14,1000000.0,1000000.0
2019-05-15,1000000.0,1000000.0
2019-05-16,1000000.0,1000000.0
2019-05-17,1000000.0,1000000.0
2019-05-20,1000000.0,1000000.0
2019-05-21,1000000.0,1000000.0
2019-05-22,1000000.0,1000000.0
2019-05-23,1000000.0,1000000.0
2019-05-24,1000000.0,1000000.0
2019-05-27,1015539.5554351807,1018726.1155090332
2019-05-28,1012935.6319503784,1018847.6445159912
2019-05-29,1002000.8349952698,1013533.999912262
2019-05-30,1008105.2193107605,1025138.3328742981
2019-05-31,1010494.160572052,1027331.6134910583
2019-06-03,1006067.3987197876,1028131.2699203491
2019-06-04,1013282.2542915344,1027737.269908905
2019-06-06,993816.3414745331,1001386.5503139496
2019-06-07,991787.9773254395,1006005.7367706299
2019-06-10,985767.6034755707,1001425.6539039612
2019-06-11,988821.368771553,1008858.7886505127
2019-06-12,979540.0640058517,1006353.2458457947
2019-06-13,979671.9024584293,1009511.9521446228
2019-06-14,978802.9084017277,1006617.1705970764
2019-06-17,963220.5332434177,991529.7813129425
2019-06-18,956440.4140474796,991788.1375007629
2019-06-19,941770.7875807285,975052.8371105194
2019-06-20,950092.594363451,988514.7524757385
2019-06-21,943799.517772913,988613.4559288025
2019-06-24,948713.1845972538,989057.7507324219
2019-06-25,952817.058788538,989722.6614570618
2019-06-26,950798.2259438038,986640.1194763184
2019-06-27,954621.520472765,991370.3593444824
2019-06-28,955449.5995132923,993083.8990936279
2019-07-01,963822.0960361958,998289.2601165771
2019-07-02,955417.4789335728,998811.1744384766
2019-07-03,958489.4078276157,1003514.5066642761
2019-07-04,958570.7127211094,1001505.0914421082
2019-07-05,939887.0409834385,982848.0889530182
2019-07-08,920874.6910746098,959390.7748813629
2019-07-09,927697.6133444309,965303.800409317
2019-07-10,911450.4716818333,959536.0967121124
2019-07-11,917278.1884932518,964195.0735721588
2019-07-12,921625.6204001904,964971.3468494415
2019-07-15,923557.0274105072,965259.5612812042
2019-07-16,924970.6806910038,973374.3471698761
2019-07-17,917798.1019332409,976666.3336353302
2019-07-18,909087.5461404324,967868.4355869293
2019-07-19,901423.81031394,959247.3536548615
2019-07-22,898768.3512122631,943340.5261325836
2019-07-23,912374.9766881466,950773.8124713898
2019-07-24,898311.5222766399,938821.6401691437
2019-07-25,900399.6235454082,940133.3693256378
2019-07-26,902717.5024363995,939838.1367053986
2019-07-29,899781.9682738781,936435.643404007
2019-07-30,881042.2864396572,913683.654756546
2019-07-31,889541.1221749783,925878.0345020294
2019-08-01,878754.8894212246,918851.2406482697
2019-08-02,873881.8672654629,913142.3330097198
2019-08-05,865138.9090631008,902123.8024768829
2019-08-06,868924.7799470425,912796.1368579865
2019-08-07,872211.2536981106,914443.1884937286
2019-08-08,878703.2172868252,918920.9071369171
2019-08-09,878144.8408677578,924452.6042194366
2019-08-13,875860.2204988003,917182.5586872101
2019-08-14,878350.2132890224,915890.2175159454
2019-08-16,885480.719178915,922723.0394306183
2019-08-19,892010.2614457607,926363.3027820587
2019-08-20,885061.7400872707,915993.0508747101
2019-08-21,873569.5321977139,906092.7435016632
2019-08-22,867854.948487997,898370.7426776886
2019-08-23,872654.6062943935,899192.1370868683
2019-08-26,874799.9632279873,905065.6421222687
2019-08-27,882019.4726274014,920036.6407184601
2019-08-28,885821.4254472256,925017.3748493195
2019-08-29,891566.6425492764,923973.4341144562
2019-08-30,898984.381654501,933570.9796466827
2019-09-03,895784.4345414639,930797.2392292023
2019-09-04,892349.841066122,927239.4565143585
2019-09-05,895311.9064042568,925789.4536457062
2019-09-06,894774.1035172939,925854.730134964
2019-09-09,892699.2491776943,928637.7833576202
2019-09-11,890508.5915238857,928222.3806476593
2019-09-12,891149.3531205654,928404.4346027374
2019-09-13,891367.2637040615,929308.5743732452
2019-09-16,890474.6076066494,929434.1680622101
2019-09-17,886078.0958878994,923479.8576374054
2019-09-18,887466.0915849209,923458.9883136749
2019-09-19,885227.3006913662,920122.4815998077
2019-09-20,894262.9633805752,934482.4696979523
2019-09-23,905137.0848631859,956002.7895412445
2019-09-24,903969.3854808807,961609.9245052338
2019-09-25,895714.3462893963,953645.5213451385
2019-09-26,903412.1467063427,966315.5774097443
2019-09-27,897260.2487056255,961999.7566623688
2019-09-30,886862.831953764,951464.6681957245
2019-10-01,867000.5799195766,935996.0124263763
2019-10-03,860257.4283788204,931944.8209819794
2019-10-04,848930.206081152,920381.867193222
2019-10-07,839159.072448492,905072.7712955475
2019-10-09,843053.4809186459,910262.3718891144
2019-10-10,837852.1665570736,905106.174943924
2019-10-11,831494.9123456478,906133.9169940948
2019-10-14,834803.6594388485,914315.1150722504
2019-10-15,839988.4770505428,925468.1197071075
2019-10-16,836821.9339482784,947131.5683689117
2019-10-17,852084.4473683834,964335.6508159637
2019-10-18,864295.9812848568,978705.9438610077
2019-10-22,871190.7820088863,979477.6838092804
2019-10-23,862488.692157507,969821.8675518036
2019-10-24,857492.0385816097,962051.2367534637
2019-10-25,870260.4758946896,963488.5672016144
2019-10-29,894343.7646100521,975090.6092567444
2019-10-30,902758.9069364071,982888.3977451324
2019-10-31,909778.6562459469,993463.6919593811
2019-11-01,913100.3538281918,988448.1971626282
2019-11-04,916528.985049963,991113.865114212
2019-11-05,904079.4264104366,984226.2483215332
2019-11-06,900169.3845288754,984601.9499835968
2019-11-07,902690.2806851864,987848.383764267
2019-11-08,892105.6467969418,981419.937292099
2019-11-11,899303.127022028,976515.9880547523
2019-11-13,880541.9700787067,956258.2899279594
2019-11-14,877056.3305871487,962467.8488311768
2019-11-15,868155.8094470501,958731.6389284134
2019-11-18,865750.8551800251,948252.3367688656
2019-11-19,861563.2501275539,948110.3339028358
2019-11-20,868969.1875617504,958616.3220386505
2019-11-21,848656.9937837124,939450.6942791939
2019-11-22,856506.6958091259,946078.3200454712
2019-11-25,867293.9446065426,959842.9535775185
2019-11-26,851991.6478116512,941317.6766200066
2019-11-27,867674.1699254513,946168.3590407372
2019-11-28,882874.9785282612,956755.3225486279
2019-11-29,883314.8061521053,962021.7507796288
2019-12-02,875623.549385786,954106.0674567223
2019-12-03,853065.3788201809,935394.6517515182
2019-12-04,866309.5944502354,944657.9849383831
2019-12-05,854496.6001255512,937462.0301353931
2019-12-06,841448.2674958706,925995.005259037
2019-12-09,832425.5292599201,922500.1025414467
2019-12-10,822887.9652085304,915550.7631983757
2019-12-11,825141.2576665878,914176.2977633476
2019-12-12,830377.1132416725,911404.1497101784
2019-12-13,839780.4804177284,928609.5183639526
2019-12-16,833879.9959554672,925666.6310281754
2019-12-17,849096.219725132,932617.1635837555
2019-12-18,844811.8699631691,930233.8865785599
2019-12-19,852152.8881864548,941355.2848215103
2019-12-20,854924.3927373886,942074.3647751808
2019-12-23,870815.6223242283,954985.9919967651
2019-12-24,865392.2603788376,950732.5240831375
2019-12-26,869713.2637658119,952006.0057582855
2019-12-27,876272.6088821888,961193.2492256165
2019-12-30,891367.7845122814,973255.8622512817
2019-12-31,892299.9667189121,980070.8868045807
2020-01-01,901223.0917687416,988942.5304279327
2020-01-02,924891.2704906464,1010307.3144111633
2020-01-03,924783.0572302341,1011712.1513004303
2020-01-06,899095.1554310322,979792.1144180298
2020-01-07,915716.584583044,994817.1647109985
2020-01-08,915384.0937626362,993259.1304826736
2020-01-09,935726.641715765,1008344.4462738037
2020-01-10,932938.3288776875,1000755.165066719
2020-01-13,938533.5098407269,997192.5265312195
2020-01-14,941735.9251484871,997819.8252305984
2020-01-15,955533.4662208557,1008832.2010011673
2020-01-16,964700.6910383701,1022620.6361207962
2020-01-17,962182.299892664,1017554.2168550491
2020-01-20,963443.9110491276,1014293.6467523575
2020-01-21,964296.5858104229,1018816.1944665909
2020-01-22,951519.9175307751,1012618.5909051895
2020-01-23,953572.2807533741,1017340.9593515396
2020-01-24,951024.5190269947,1021855.4498567581
2020-01-27,939356.2310593128,1014470.6894540787
2020-01-28,924621.6733529568,998535.0408678055
2020-01-29,925124.8884198666,996652.6833047867
2020-01-30,908188.4338920116,980296.4680490494
2020-01-31,909160.0014345646,976828.8557519913
2020-02-03,880611.5362722874,958923.0240411758
2020-02-04,892440.981269598,971490.8495874405
2020-02-05,915283.8944523335,988539.6541223526
2020-02-06,926312.9485881329,998774.4655542374
2020-02-07,942950.123124361,1011841.5935297012
2020-02-10,942616.4847195148,1000294.634850502
2020-02-11,948181.5093491077,1017969.4478082657
2020-02-12,945419.5966575146,1016625.1285486221
2020-02-13,943432.2576510906,1009374.6273584366
2020-02-14,941085.3762876987,1006536.1423273087
2020-02-17,940565.636339426,984877.6665735245
2020-02-18,929419.6994521618,979096.4247674942
2020-02-19,939415.8122577667,997998.4698724747
2020-02-20,944220.8826136589,1001625.0514307022
2020-02-24,920956.9190378189,979925.5598993301
2020-02-25,907994.4916579723,976433.8599176407
2020-02-26,903596.8391122818,972381.145699501
2020-02-27,896534.9000735283,967178.7041254044
2020-02-28,886660.8580532074,953623.3486261368
2020-03-02,880481.545198679,948978.9500665665
2020-03-03,885738.3501303196,949238.7708063126
2020-03-04,879498.7523062229,944136.5781793594
2020-03-05,884297.8994619846,946838.554558754
2020-03-06,876040.8863699436,945768.7983942032
2020-03-09,866293.1366140842,939226.9309625626
2020-03-11,865690.7028677464,936856.5789117813
2020-03-12,860830.9903433323,932645.7119073868
2020-03-13,860830.9903433323,936903.3590021133
2020-03-16,860830.9903433323,934371.3301935196
2020-03-17,860830.9903433323,931024.6730890274
2020-03-18,860830.9903433323,931024.6730890274
2020-03-19,860830.9903433323,931024.6730890274
2020-03-20,860830.9903433323,931024.6730890274
2020-03-23,860830.9903433323,931024.6730890274
2020-03-24,860830.9903433323,931024.6730890274
2020-03-25,860830.9903433323,931024.6730890274
2020-03-26,860830.9903433323,931024.6730890274
2020-03-27,860830.9903433323,931024.6730890274
2020-03-30,860830.9903433323,931024.6730890274
2020-03-31,860830.9903433323,931024.6730890274
2020-04-01,860830.9903433323,931024.6730890274
2020-04-03,860830.9903433323,931024.6730890274
2020-04-07,860830.9903433323,931024.6730890274
2020-04-08,860830.9903433323,931024.6730890274
2020-04-09,860830.9903433323,931024.6730890274
2020-04-13,860830.9903433323,931024.6730890274
2020-04-15,860830.9903433323,931024.6730890274
2020-04-16,860830.9903433323,931024.6730890274
2020-04-17,860830.9903433323,931024.6730890274
2020-04-20,860830.9903433323,931024.6730890274
2020-04-21,860830.9903433323,931024.6730890274
2020-04-22,860830.9903433323,931024.6730890274
2020-04-23,860830.9903433323,931024.6730890274
2020-04-24,860830.9903433323,931024.6730890274
2020-04-27,860830.9903433323,931024.6730890274
2020-04-28,860830.9903433323,931024.6730890274
2020-04-29,860830.9903433323,931024.6730890274
2020-04-30,860830.9903433323,931024.6730890274
2020-05-04,860830.9903433323,931024.6730890274
2020-05-05,860830.9903433323,931024.6730890274
2020-05-06,860830.9903433323,931024.6730890274
2020-05-07,860830.9903433323,931024.6730890274
2020-05-08,860830.9903433323,931024.6730890274
2020-05-11,860830.9903433323,931024.6730890274
2020-05-12,860830.9903433323,931024.6730890274
2020-05-13,860830.9903433323,931024.6730890274
2020-05-14,860830.9903433323,931024.6730890274
2020-05-15,860830.9903433323,931024.6730890274
2020-05-18,860830.9903433323,931024.6730890274
2020-05-19,860830.9903433323,931024.6730890274
2020-05-20,860830.9903433323,931024.6730890274
2020-05-21,860830.9903433323,931024.6730890274
2020-05-22,860830.9903433323,931024.6730890274
2020-05-26,860830.9903433323,931024.6730890274
2020-05-27,860830.9903433323,931024.6730890274
2020-05-28,860830.9903433323,931024.6730890274
2020-05-29,860830.9903433323,931024.6730890274
2020-06-01,860830.9903433323,931024.6730890274
2020-06-02,860830.9903433323,931024.6730890274
2020-06-03,860830.9903433323,931024.6730890274
2020-06-04,860830.9903433323,931024.6730890274
2020-06-05,860830.9903433323,931024.6730890274
2020-06-08,860830.9903433323,931024.6730890274
2020-06-09,860830.9903433323,931024.6730890274
2020-06-10,860830.9903433323,931024.6730890274
2020-06-11,860830.9903433323,931024.6730890274
2020-06-12,860830.9903433323,931024.6730890274
2020-06-15,860830.9903433323,931024.6730890274
2020-06-16,860830.9903433323,931024.6730890274
2020-06-17,860830.9903433323,931024.6730890274
2020-06-18,860830.9903433323,931024.6730890274
2020-06-19,860830.9903433323,931024.6730890274
2020-06-22,860830.9903433323,931024.6730890274
2020-06-23,860830.9903433323,931024.6730890274
2020-06-24,860830.9903433323,931024.6730890274
2020-06-25,860830.9903433323,931024.6730890274
2020-06-26,860830.9903433323,931024.6730890274
2020-06-29,860830.9903433323,931024.6730890274
2020-06-30,860830.9903433323,931024.6730890274
2020-07-01,860830.9903433323,931024.6730890274
2020-07-02,860830.9903433323,931024.6730890274
2020-07-03,860830.9903433323,931024.6730890274
2020-07-06,860830.9903433323,931024.6730890274
2020-07-07,860830.9903433323,931024.6730890274
2020-07-08,860830.9903433323,931024.6730890274
2020-07-09,860830.9903433323,931024.6730890274
2020-07-10,860830.9903433323,931024.6730890274
2020-07-13,860830.9903433323,931024.6730890274
2020-07-14,860830.9903433323,931024.6730890274
2020-07-15,860830.9903433323,931024.6730890274
2020-07-16,860830.9903433323,931024.6730890274
2020-07-17,860830.9903433323,931024.6730890274
2020-07-20,868485.6111785173,944749.7914438248
2020-07-21,860821.1828297377,933065.6742448807
2020-07-22,852052.4849054813,923671.150730133
2020-07-23,859070.3286209106,924234.8402833939
2020-07-24,863122.8512701988,921967.2349252701
2020-07-27,868157.7875651121,923249.8850784302
2020-07-28,874039.8731210232,938515.6872167587
2020-07-29,878415.3043270111,942158.7289133072
2020-07-30,879375.9584727287,938367.515458107
2020-07-31,883874.0889055729,949829.4779148102
2020-08-03,910278.5133342743,974832.8197607994
2020-08-04,911801.7962822914,983122.783908844
2020-08-05,916781.0052051544,990871.944442749
2020-08-06,932872.0683851242,1000715.1980676651
2020-08-07,946455.6748893261,1010399.9186506271
2020-08-10,973375.6086790562,1045912.6177358627
2020-08-11,964456.8234572411,1020858.0438833237
2020-08-12,961804.4805269241,1020626.4132051468
2020-08-13,968574.6276407242,1027096.4197101593
2020-08-14,957988.1588103771,1006119.9550380707
2020-08-17,956534.6830229759,1014719.8359661102
2020-08-18,973512.3923006058,1022914.8468503952
2020-08-19,988827.4196572304,1035072.843870163
2020-08-20,988891.3471922874,1041005.4125947952
2020-08-21,1000810.8381915092,1059549.3025197983
2020-08-24,1022059.2109274864,1071205.8484811783
2020-08-25,1016669.0731363297,1062284.5945196152
2020-08-26,1021648.7255020142,1064851.6419858932
2020-08-27,1024936.3514552116,1074378.9396028519
2020-08-28,1032290.58381176,1072600.6638059616
2020-08-31,1000496.4704833031,1027749.4060077667
2020-09-01,997370.7885832787,1028776.4111528397
2020-09-02,1015800.2518382072,1048967.1962327957
2020-09-03,1032765.1433672905,1066346.99330616
2020-09-04,1033258.2549433708,1060563.3904008865
2020-09-07,1042225.7554445267,1082596.1870775223
2020-09-08,1037645.0801427364,1083778.977314949
2020-09-09,1032515.9598124027,1085884.5177354813
2020-09-10,1042577.8906576633,1095612.5073137283
2020-09-11,1043638.2522597313,1101216.0048265457
2020-09-14,1081995.9187300205,1138767.3199510574
2020-09-15,1082530.1358361244,1142706.578373909
2020-09-16,1090699.2349812984,1135155.3637895584
2020-09-17,1085688.6333272457,1131906.1536455154
2020-09-18,1091780.7581243515,1145475.7007341385
2020-09-21,1057435.730626583,1103608.843342781
2020-09-22,1044635.9474654198,1083011.3745775223
2020-09-23,1040474.2376608849,1071395.9969072342
2020-09-24,1018375.6401495934,1049495.9112596512
2020-09-25,1039212.7141928673,1074496.8878221512
2020-09-28,1073344.5333313942,1104167.8830766678
2020-09-29,1080648.7802815437,1104357.1397600174
2020-09-30,1075678.6173062325,1102004.8103990555
2020-10-01,1081070.9284501076,1110521.9280748367
2020-10-05,1091694.5363183022,1121614.6676988602
2020-10-06,1102291.446922779,1136491.485630989
2020-10-07,1092578.441063404,1127121.8773851395
2020-10-08,1089122.6359009743,1133399.049656868
2020-10-09,1084223.451933384,1132978.3513231277
2020-10-12,1076058.5032582283,1121962.5357103348
2020-10-13,1074537.211294651,1120236.469212532
2020-10-14,1065835.6499466896,1118758.07684803
2020-10-15,1056072.548643589,1107829.5332078934
2020-10-16,1063188.2415833473,1119731.0694932938
2020-10-19,1067220.358906269,1121398.8117113113
2020-10-20,1069058.532028675,1121293.1822252274
2020-10-21,1069471.2930493355,1117984.6574144363
2020-10-22,1059203.804464817,1109487.5239915848
2020-10-23,1065403.7460007668,1113546.1788377762
2020-10-26,1055356.3208227158,1105732.529808998
2020-10-27,1065265.5423660278,1117706.4379091263
2020-10-28,1061915.4406766891,1105791.2459230423
2020-10-29,1076964.2243819237,1110242.662949562
2020-10-30,1091912.071633339,1113422.2564058304
2020-11-02,1089298.6800012589,1091994.0003061295
2020-11-03,1095214.8213558197,1087080.1209611893
2020-11-04,1092479.5855140686,1085075.110444069
2020-11-05,1094642.951851368,1087639.1908693314
2020-11-06,1093643.8485646248,1089279.7433977127
2020-11-09,1096362.1210656166,1098076.9277353287
2020-11-10,1080271.2512068748,1079405.5448389053
2020-11-11,1098251.0037417412,1097669.501112938
2020-11-12,1112150.1360821724,1110524.84953022
2020-11-13,1127527.2858319283,1129622.0285463333
2020-11-17,1163323.950448513,1174699.1195077896
2020-11-18,1170072.7659974098,1194771.3449029922
2020-11-19,1158841.243036747,1181541.145852089
2020-11-20,1168017.7379069328,1202394.7629728317
2020-11-23,1187595.501320362,1223471.7396211624
2020-11-24,1188578.2873301506,1228167.584385872
2020-11-25,1167678.086163044,1202555.2515554428
2020-11-26,1170409.3751587868,1206057.2384386063
2020-11-27,1191089.1801667213,1250207.8608980179
2020-12-01,1206680.5497479439,1266355.8272390366
2020-12-02,1220064.1294341087,1274767.0357599258
2020-12-03,1229184.2200627327,1273727.4333257675
2020-12-04,1236256.4776291847,1272508.364563942
2020-12-07,1240641.633752346,1262741.4892377853
2020-12-08,1246237.0537228584,1258249.0824804306
2020-12-09,1258230.1666665077,1269816.6724233627
2020-12-10,1255371.2824902534,1263181.107047081
2020-12-11,1255116.243135929,1273529.6998758316
2020-12-14,1258943.0747942924,1278351.6043958664
2020-12-15,1257411.9249196053,1290186.0053052902
2020-12-16,1260349.950747013,1297930.3115301132
2020-12-17,1274439.8378024101,1305671.0269117355
2020-12-18,1264502.6837267876,1310190.5164365768
2020-12-21,1205161.0088362694,1245004.3384122849
2020-12-22,1218008.231575489,1262739.1958341599
2020-12-23,1244308.4940857887,1288683.172785759
2020-12-24,1250714.4684948921,1297847.689204216
2020-12-28,1264124.4265618324,1312419.820506096
2020-12-29,1270986.5492796898,1319213.9512357712
2020-12-30,1284596.1838259697,1332944.098238945
2020-12-31,1276531.1913027763,1332988.5345335007
2021-01-01,1276152.463485241,1347536.502459526
2021-01-04,1293362.0931038857,1370882.8693151474
2021-01-05,1309163.1146388054,1376503.2346029282
2021-01-06,1310394.925719738,1371873.5732812881
2021-01-07,1322731.5938763618,1387058.0609369278
2021-01-08,1319408.571027279,1389857.5776319504
2021-01-11,1305831.4443411827,1383765.788851738
2021-01-12,1322173.6092123985,1405961.5366926193
2021-01-13,1322405.385579586,1397554.0235395432
2021-01-14,1314902.4495863914,1403682.8460874557
2021-01-15,1310325.939359188,1384996.7285718918
2021-01-18,1277703.5311694145,1331591.3515882492
2021-01-19,1298973.0269827843,1376430.6703329086
2021-01-20,1306058.1297736168,1390743.4865465164
2021-01-21,1292119.6810774803,1367741.371500969
2021-01-22,1274227.1119303703,1350506.962723732
2021-01-25,1259173.790751934,1334708.3434019089
2021-01-27,1256833.7422213554,1325682.4151678085
2021-01-28,1264423.0847086906,1326689.5271978378
2021-01-29,1271850.9439444542,1318291.5773324966
2021-02-01,1298813.9846396446,1328921.7638177872
2021-02-02,1332907.5970664024,1359645.9186315536
2021-02-03,1353675.9174075127,1373161.7856206894
2021-02-04,1376029.1580691338,1400508.208445549
2021-02-05,1380827.827281475,1394095.7991228104
2021-02-08,1391661.9525465965,1392051.1579732895
2021-02-09,1386462.8636279106,1379605.1774511337
2021-02-10,1380265.3986201286,1382229.2084207535
2021-02-11,1390265.954513073,1401185.3147192001
2021-02-12,1394909.7646517754,1400958.4410219193
2021-02-15,1407239.92648077,1419256.0078496933
2021-02-16,1430775.1546854973,1439987.958762169
2021-02-17,1437714.257794857,1438091.9488668442
2021-02-18,1451137.9628767967,1446039.89574337
2021-02-19,1445096.0244574547,1432795.4707021713
2021-02-22,1442359.4570345879,1426388.4151353836
2021-02-23,1454176.1387782097,1442839.8544912338
2021-02-24,1470027.7285323143,1457526.9035787582
2021-02-25,1490076.7396826744,1484520.0604085922
2021-02-26,1491785.5025801659,1470772.340104103
2021-03-01,1522310.3832659721,1502132.6359243393
2021-03-02,1545891.522576809,1528689.0455598831
2021-03-03,1595584.9425406456,1568696.3236150742
2021-03-04,1612192.1900954247,1566600.427359581
2021-03-05,1601012.9642539024,1552303.981850624
2021-03-08,1613459.7032294273,1574210.835928917
2021-03-09,1604903.0015654564,1542103.264494896
2021-03-10,1628476.7369818687,1544852.1764669418
2021-03-12,1640722.1626410484,1559053.6077947617
2021-03-15,1648965.7931380272,1550859.1957979202
2021-03-16,1640966.9238944054,1543214.8390054703
2021-03-17,1592454.8622879982,1508598.912522316
2021-03-18,1564337.0516200066,1476027.4068717957
2021-03-19,1562858.649234295,1472203.3324403763
2021-03-22,1613362.6852231026,1506682.6467504501
2021-03-23,1667109.0896935463,1554223.6618909836
2021-03-24,1651997.8558793068,1544943.1247053146
2021-03-25,1604187.3448061943,1501994.9459524155
2021-03-26,1616160.1859173775,1511248.8326978683
2021-03-30,1637700.5828490257,1530096.4514722824
2021-03-31,1657201.6199011803,1555609.8261823654
2021-04-01,1718934.8321909904,1628377.5776777267
2021-04-05,1737787.3286528587,1646864.0973005295
2021-04-06,1770306.129389286,1669928.4698438644
2021-04-07,1742914.3302760124,1630274.0826063156
2021-04-08,1725363.215728283,1601251.735285759
2021-04-09,1720200.0435061455,1593200.3490095139
2021-04-12,1635695.9131426811,1503816.6453504562
2021-04-13,1649523.1018137932,1525464.1152601242
2021-04-15,1647092.0960001945,1526975.0847730637
2021-04-16,1663920.1542277336,1530611.1369428635
2021-04-19,1647313.0066523552,1505049.654704094
2021-04-20,1667970.7048106194,1514069.9304914474
2021-04-22,1681177.3580698967,1521597.6780805588
2021-04-23,1673959.0317378044,1522887.2241621017
2021-04-26,1689319.3956751823,1541175.7941083908
2021-04-27,1712481.699660778,1562816.6670331955
2021-04-28,1719028.08106184,1566751.721110344
2021-04-29,1745318.2702326775,1596644.932108879
2021-04-30,1746080.8149867058,1596736.8007307053
2021-05-03,1768691.9445033073,1628118.3763227463
2021-05-04,1751919.6441950798,1613878.9953107834
2021-05-05,1768089.2433543205,1626186.340250969
2021-05-06,1809015.5135493279,1658022.8927106857
2021-05-07,1841712.9821696281,1704514.9862775803
2021-05-10,1852746.2066569328,1733785.41974926
2021-05-11,1832755.15162611,1707056.0182294846
2021-05-12,1803806.8464121819,1656627.4469099045
2021-05-14,1761124.8186793327,1608505.373240471
2021-05-17,1806043.1371035576,1648324.3358898163
2021-05-18,1824365.8947443962,1669484.3413295746
2021-05-19,1828648.0586009026,1662736.272521019
2021-05-20,1837921.3146624565,1659776.9466848373
2021-05-21,1862245.3912043571,1674561.8137693405
2021-05-24,1867251.9965281487,1684319.3308696747
2021-05-25,1878252.2584376335,1701383.1900196075
2021-05-26,1859731.5930247307,1697449.0470733643
2021-05-27,1869675.5525774956,1698150.950255394
2021-05-28,1844182.8700785637,1684176.783903122
2021-05-31,1869508.1920247078,1683621.3039865494
2021-06-01,1862616.9319109917,1694537.0169229507
2021-06-02,1906127.9366259575,1725119.5926418304
2021-06-03,1929726.749935627,1743605.1499595642
2021-06-04,1943636.2612690926,1763276.4228448868
2021-06-07,1967578.1959223747,1768602.2098636627
2021-06-08,1976579.8340620995,1768143.9757585526
2021-06-09,1958583.5400643349,1738070.5530223846
2021-06-10,1983948.3065447807,1757114.3259868622
2021-06-11,1990550.0421147346,1764012.4131317139
2021-06-14,1987682.6699767113,1731035.136724472
2021-06-15,1996780.6561055183,1721756.9497976303
2021-06-16,2010387.5907416344,1705227.4859542847
2021-06-17,2031739.6894402504,1700176.924621582
2021-06-18,2040692.7820925713,1700063.6555433273
2021-06-21,2071614.8956751823,1718007.0131111145
2021-06-22,2129538.207634449,1774010.0680475235
2021-06-23,2108891.4178500175,1772658.6742038727
2021-06-24,2114994.598689556,1751182.3990535736
2021-06-25,2125318.583409786,1748004.402288437
2021-06-28,2139385.566590786,1740865.3857631683
2021-06-29,2186030.640627384,1746288.703119278
2021-06-30,2212453.662689209,1759140.314157486
2021-07-01,2229308.029625416,1768432.757276535
2021-07-02,2285193.1310105324,1784494.5661449432
2021-07-05,2367388.0120711327,1824532.4173431396
2021-07-06,2403433.1775975227,1813974.8356075287
2021-07-07,2368466.017794132,1814590.008588791
2021-07-08,2375464.670543194,1811945.6342277527
2021-07-09,2378905.300524235,1828261.0144577026
2021-07-12,2390511.512901306,1849109.8812217712
2021-07-13,2378807.8315911293,1857899.6918315887
2021-07-14,2367722.953347206,1870817.4010562897
2021-07-15,2347498.1790118217,1898071.40981102
2021-07-16,2377736.201757431,1927962.3554325104
2021-07-19,2413325.137163162,1955596.7110214233
2021-07-20,2378191.117673874,1931543.097705841
2021-07-22,2399206.2551574707,1952225.3613853455
2021-07-23,2380987.4843292236,1953617.7346611023
2021-07-26,2404591.9404087067,1972477.5498313904
2021-07-27,2386954.9412403107,1953643.917842865
2021-07-28,2390007.2826919556,1942282.963962555
2021-07-29,2407097.0100688934,1960966.0846672058
2021-07-30,2430266.341478348,1961438.199344635
2021-08-02,2469926.0773830414,1994405.1913642883
2021-08-03,2467589.1445961,1988075.8001060486
2021-08-04,2447611.1785678864,1968932.8851966858
2021-08-05,2432929.0433826447,1961510.9779548645
2021-08-06,2436265.835176468,1969563.3577919006
2021-08-09,2423685.93302536,1953448.7671928406
